firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
David,Pecan,VGVhY2hlci0xMDI3NjA=,English,Adelphi University,ENG,2003-11-13 17:22:47 +0000 UTC,UmF0aW5nLTEzMjAwMjU=,5,2,5,,,"He is a wonderful teacher. Very intelligent. Hard to catch him during office hours, but other than that very fair.",,,,,False,False,[],0,0
David,Pecan,VGVhY2hlci0xMDI3NjA=,English,Adelphi University,ENG107,2003-04-07 21:49:22 +0000 UTC,UmF0aW5nLTgwMTIxMQ==,5,1,5,,,"Amazing man, cool professor, kind generous. taking an english class you cant go wrong with him at all, trust me.",,,,,False,False,[],0,0
David,Pecan,VGVhY2hlci0xMDI3NjA=,English,Adelphi University,BRITLIT,2003-03-03 20:32:07 +0000 UTC,UmF0aW5nLTY2NjU1Ng==,5,3,2,,,"He knew what he was talking about, but it came across dry.  He judged me unfairly, and by the end of the semster he still didn&#39;t know my name.",,,,,False,False,[],0,0
Susan,Lederer,VGVhY2hlci0xMDMzNjI=,Education,Adelphi University,SPC410,2019-03-23 16:59:51 +0000 UTC,UmF0aW5nLTMxNDY5OTk2,3,3,3,1.0,0.0,"has a lot of knowledge and is easy to get along with in general, class boring",Gives good feedback--Respected--Clear grading criteria,,,mandatory,True,False,[],0,0
Susan,Lederer,VGVhY2hlci0xMDMzNjI=,Education,Adelphi University,SPH610,2017-12-14 23:24:42 +0000 UTC,UmF0aW5nLTI5MjExNzQz,5,4,5,1.0,0.0,Dr. Lederer is an amazing professor. Every time I leave her class I feel inspired in the field of Speech-Language Pathology,Gives good feedback--Inspirational--Amazing lectures,,,mandatory,True,False,[],0,0
Susan,Lederer,VGVhY2hlci0xMDMzNjI=,Education,Adelphi University,SPC400,2010-03-28 14:20:14 +0000 UTC,UmF0aW5nLTE2OTIwNDYw,2,2,2,,1.0,"she talks to us like babies and the class she teaches, 400, is complete BS and since we have no choice but to take that class be prepared to hate it like we do. we don&#39;t even talk about current issues, rather we take pointless &#34;field trips&#34; and she&#39;s making us teach other the last couple weeks of class with the BS project that has to be 2 hrs long",,,,,False,False,[],0,0
Susan,Lederer,VGVhY2hlci0xMDMzNjI=,Education,Adelphi University,SPC410,2007-09-05 12:51:57 +0000 UTC,UmF0aW5nLTEzNDU4NDE4,4,1,2,,1.0,One of the most fake people I have ever met. Boring and likes to act like she&#39;s teaching a kindergarten class with her annoying assignments. She should retire early,,,,,False,False,[],0,0
Susan,Lederer,VGVhY2hlci0xMDMzNjI=,Education,Adelphi University,SPEECPATH,2007-07-23 22:49:45 +0000 UTC,UmF0aW5nLTEzMzQ5NDkw,3,3,3,,3.0,"Not very hard, but not a great teacher. Strays off topic. Tests are ok.",,,,,False,False,[],0,0
Susan,Lederer,VGVhY2hlci0xMDMzNjI=,Education,Adelphi University,SPE,2004-10-06 15:58:56 +0000 UTC,UmF0aW5nLTI1MjQzOTU=,5,2,5,,,No Comments,,,,,False,False,[],0,0
Susan,Lederer,VGVhY2hlci0xMDMzNjI=,Education,Adelphi University,SPEECH,2004-04-23 18:49:48 +0000 UTC,UmF0aW5nLTIwMjI1NDY=,3,3,3,,,"She is an asset to the field, but her class is too divurgent, a lot of discussion, but not enough preparation for the clinic.",,,,,False,False,[],0,0
